1466.96	1682.71
1469.34	1423.89
1471.72	1284.09
1474.11	1108.62
1476.49	975.362
1478.87	836.642
1481.25	792.093
1483.62	786.351
1486	791.523
1488.38	722.87
1490.75	605.381
1493.12	550.974
1495.5	399.974
1497.87	331.77
1500.24	243.853
1502.61	193.392
1504.97	166.4
1507.34	123.215
1509.71	101.592
1512.07	84.1074
1514.43	63.4473
1516.8	77.5006
1519.16	71.7494
1521.52	51.2354
1523.88	32.4504
1526.24	26.8275
1528.59	19.0386
1530.95	52.2648
1533.3	40.2985
1535.66	37.8166
1538.01	19.0386
1540.36	39.9977
1542.71	59.0107
1545.06	19.0386
1547.41	60.5373
1549.76	42.8444
1552.11	50.9099
1554.45	60.9519
1556.8	50.2083
1559.14	44.7012
1561.48	63.2015
1563.82	75.5852
1566.16	79.6965
1568.5	74.3718
1570.84	37.5927
1573.18	73.5334
1575.51	61.2552
1577.85	63.3873
1580.18	67.5666
1582.51	71.9128
1584.84	56.8282
1587.17	45.3135
1589.5	58.2267
1591.83	59.9986
1594.16	73.4578
1596.48	41.7833
1598.81	87.8176
1601.13	88.5939
1603.46	141.138
1605.78	149.37
1608.1	203.188
1610.42	289.965
1612.74	322.423
1615.06	303.489
1617.37	305.623
1619.69	232.963
1622	161.306
1624.32	113.149
1626.63	78.8969
1628.94	62.8157
1631.25	49.881
1633.56	59.3774
1635.87	60.1699
1638.17	73.7285
1640.48	50.5909
1642.78	83.2625
1645.09	73.8897
1647.39	44.0233
1649.69	35.6721
1652	60.7018
1654.29	19.0386
1656.59	19.0386
1658.89	84.9282
1661.19	52.8325
1663.48	50.8549
1665.78	42.4642
1668.07	74.0063
1670.36	90.6482
1672.66	62.2053
1674.95	59.7138
1677.24	69.1642
1679.52	93.8359
1681.81	81.8963
1684.1	79.8658
1686.38	111.733
1688.67	85.2042
1690.95	107.8
1693.23	102.075
1695.51	129.079
1697.79	133.962
1700.07	115.442
1702.35	138.484
1704.63	145.945
1706.9	199.695
1709.18	235.843
1711.45	342.882
1713.72	420.325
1716	614.407
1718.27	856.759
1720.54	1057.55
1722.81	1336.65
1725.07	1510.35
1727.34	1556.89
1729.61	1556.12
1731.87	1438.84
1734.13	1365.83
1736.4	1327.31
1738.66	1177.21
1740.92	1074.06
1743.18	910.599
1745.44	761.558
1747.69	613.512
1749.95	466.496
1752.21	374.276
1754.46	304.485
1756.71	208.938
1758.97	162.667
1761.22	150.012
1763.47	132.783
1765.72	141.315
1767.96	68.7092
1770.21	82.72
1772.46	67.4641
1774.7	86.1301
1776.95	64.3371
1779.19	60.7779
1781.43	40.3926
1783.67	76.837
1785.91	54.3565
1788.15	93.4297
1790.39	33.2928
1792.63	88.7647
1794.86	86.0673
1797.1	50.0293
1799.33	54.3068
1801.57	68.9532
1803.8	58.9609
1806.03	92.9312
1808.26	63.5511
1810.49	58.4376
1812.72	56.7339
1814.94	67.9529
1817.17	28.7906
1819.4	34.2798
1821.62	62.1668
1823.84	64.0966
1826.06	42.2372
1828.29	75.5833
1830.51	31.9303
1832.72	56.5329
1834.94	53.8938
1837.16	44.2506
1839.38	47.7852
1841.59	39.8391
1843.8	31.0216
1846.02	43.7236
1848.23	17.5514
1850.44	44.7336
1852.65	35.1201
1854.86	38.4796
1857.07	39.3437
1859.27	41.2808
1861.48	46.6972
1863.69	44.8463
1865.89	46.5378
1868.09	38.647
1870.29	35.6346
1872.5	36.3924
1874.7	27.7436
1876.9	30.1874
1879.09	34.0909
1881.29	28.4513
1883.49	15.4836
1885.68	18.221
1887.88	40.3504
1890.07	47.4667
1892.26	22.2356
1894.45	29.9791
1896.64	38.8839
1898.83	33.0821
1901.02	44.7535
1903.21	39.3385
1905.39	24.1005
1907.58	51.0071
1909.76	30.6072
1911.95	44.836
1914.13	60.1851
1916.31	48.0428
1918.49	47.1219
1920.67	47.5119
1922.85	35.4781
1925.03	35.9998
1927.2	32.7946
1929.38	42.1292
1931.55	45.164
1933.73	15.4551
1935.9	29.7209
1938.07	38.9912
1940.24	39.5538
1942.41	21.3624
1944.58	22.3876
1946.75	31.351
1948.91	30.4158
1951.08	38.5562
1953.24	45.4203
1955.41	49.5432
1957.57	33.9795
1959.73	23.2518
1961.89	59.1064
1964.05	40.3199
1966.21	52.8309
1968.37	27.5686
1970.53	28.5029
1972.68	24.2226
1974.84	19.8862
1976.99	43.1799
1979.15	33.4035
1981.3	39.4432
1983.45	24.2415
1985.6	36.9509
1987.75	19.0386
1989.9	19.0386
1992.04	19.0386
1994.19	19.0386
1996.34	19.0386
1998.48	71.3784
